veh,nRIDES,nREJECTED,DRIVING_TIME,DRIVING_DIST,COMMISSION,REVENUE,COST,NET_INCOME,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,worked_days,experienced,perc_income,learned,util_d,util_nd,prob_d,drive_decision,day
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,30
17,9.0,0.0,3870.0,38.7,4.52746,40.747139999999995,9.675,31.072139999999994,False,0,1092.0,105.0,140.0,0,1046.0,0,0.0,270.0,2824.0,16122.0,0,0,0,0,0,6,True,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,out,30
18,9.0,0.0,3481.0,34.81,4.52452,40.72068,8.7025,32.01818,False,0,3019.0,105.0,140.0,0,842.0,0,0.0,270.0,2639.0,14584.0,0,0,0,0,0,12,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,drive,30
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,True,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,30
20,8.0,0.0,3342.0,33.42,4.1753599999999995,37.578239999999994,8.355,29.223239999999993,False,0,70.0,120.0,160.0,0,757.0,0,0.0,240.0,2585.0,17667.0,0,0,0,0,0,23,True,35.61455607701294,False,3.561455607701294,3.3633369505038475,0.5493682902649699,out,30
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,out,31
2,4.0,0.0,1660.0,16.6,1.66502,14.985179999999998,4.15,10.835179999999998,False,0,3525.0,60.0,80.0,0,361.0,0,0.0,120.0,1299.0,16154.0,0,0,0,0,0,20,True,27.964092876311312,False,2.7964092876311315,2.9518691159827917,0.46121312744524806,out,31
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,19,True,37.67016105300137,False,3.7670161053001374,3.748193622406953,0.5047054818003099,out,31
4,10.0,0.0,3924.0,39.24,4.83448,43.51032,9.81,33.70032,False,0,106.0,120.0,160.0,0,1124.0,0,0.0,300.0,2800.0,16989.0,0,0,0,0,0,7,True,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,out,31
5,10.0,0.0,3694.0,36.94,4.8307,43.476299999999995,9.235,34.241299999999995,False,0,6042.0,135.0,180.0,0,984.0,0,0.0,300.0,2710.0,11248.0,0,0,0,0,0,11,True,36.95296657616367,False,3.695296657616367,4.965943112511357,0.21914660975427355,out,31
6,13.0,0.0,5969.0,59.69,7.1397200000000005,64.25748,14.9225,49.33498,False,0,1667.0,180.0,225.0,0,1550.0,0,15.0,390.0,4419.0,13153.0,0,0,0,0,0,11,True,39.23992893547856,True,3.9239928935478563,4.540186158315999,0.35064772825019347,drive,31
7,8.0,0.0,3339.0,33.39,4.591019999999999,41.319179999999996,8.3475,32.97167999999999,False,0,696.0,105.0,140.0,0,760.0,0,0.0,240.0,2579.0,17079.0,0,0,0,0,0,16,True,39.65001392211998,True,3.9650013922119984,4.199788981921007,0.441571264333213,out,31
8,5.0,0.0,2452.0,24.52,2.6814199999999992,24.132779999999993,6.13,18.002779999999994,False,0,756.0,75.0,90.0,0,614.0,0,10.0,150.0,1838.0,18066.0,0,0,0,0,0,14,True,36.76434217139183,False,3.6764342171391835,3.8817992885934958,0.4488384167205393,drive,31
9,7.0,0.0,2309.0,23.09,3.4257999999999997,30.832199999999997,5.7725,25.059699999999996,False,0,177.0,75.0,85.0,0,596.0,0,15.0,210.0,1713.0,18728.0,0,0,0,0,0,30,True,39.31174453644989,False,3.9311744536449895,1.9154030644011322,0.8824430533312208,drive,31
10,12.0,0.0,5014.0,50.14,6.546119999999999,58.915079999999996,12.535,46.38007999999999,False,0,70.0,180.0,240.0,0,1186.0,0,0.0,360.0,3828.0,15735.0,0,0,0,0,0,20,True,42.95539159249681,False,4.295539159249681,3.9935221612389,0.5749355145491087,out,31
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,out,31
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,True,28.963601231154247,False,2.896360123115425,3.167930618038072,0.4325215815210919,out,31
13,11.0,0.0,3703.0,37.03,5.026700000000001,45.240300000000005,9.2575,35.982800000000005,False,0,1355.0,120.0,160.0,0,722.0,0,0.0,330.0,2981.0,15931.0,0,0,0,0,0,12,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,out,31
14,11.0,0.0,3963.0,39.63,5.090820000000001,45.81738,9.9075,35.90988,False,0,2085.0,135.0,180.0,0,961.0,0,0.0,330.0,3002.0,14906.0,0,0,0,0,0,20,True,34.416154199173235,False,3.4416154199173237,2.716668047568993,0.6736955304308375,drive,31
15,7.0,0.0,2711.0,27.11,3.4192199999999993,30.772979999999993,6.7775,23.995479999999993,False,0,177.0,75.0,100.0,0,800.0,0,0.0,210.0,1911.0,18326.0,0,0,0,0,0,22,True,32.97951653984663,False,3.297951653984663,2.927294001153708,0.5916178809790248,drive,31
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,31
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,True,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,out,31
18,7.0,0.0,2943.0,29.43,3.9299399999999993,35.36946,7.3575,28.011959999999995,False,0,4166.0,90.0,120.0,0,531.0,0,0.0,210.0,2412.0,14070.0,0,0,0,0,0,13,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,out,31
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,True,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,31
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,24,True,35.61455607701294,False,3.561455607701294,3.3633369505038475,0.5493682902649699,drive,31
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,out,32
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,True,27.964092876311312,False,2.7964092876311315,2.9518691159827917,0.46121312744524806,drive,32
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,19,True,37.67016105300137,False,3.7670161053001374,3.748193622406953,0.5047054818003099,out,32
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,out,32
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,12,True,36.95296657616367,False,3.695296657616367,4.965943112511357,0.21914660975427355,out,32
6,12.0,0.0,5478.0,54.78,6.5182600000000015,58.66434000000001,13.695,44.96934000000001,False,0,696.0,105.0,180.0,0,2063.0,0,0.0,360.0,3415.0,14780.0,0,0,0,0,0,12,True,39.23992893547856,True,3.9239928935478563,4.540186158315999,0.35064772825019347,out,32
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,17,True,39.65001392211998,True,3.9650013922119984,4.199788981921007,0.441571264333213,drive,32
8,10.0,0.0,5668.0,56.68,5.95994,53.63946,14.17,39.46946,False,0,1671.0,90.0,160.0,0,2267.0,0,0.0,300.0,3401.0,13710.0,0,0,0,0,0,15,True,37.21519514282653,False,3.721519514282653,3.8817992885934958,0.4600156183791368,drive,32
9,20.0,0.0,8972.0,89.72,9.616880000000002,86.55192000000001,22.43,64.12192000000002,False,0,17.0,210.0,325.0,0,3644.0,0,15.0,600.0,5328.0,11460.0,0,0,0,0,0,31,True,43.44677378037492,False,4.344677378037492,1.9154030644011322,0.9190325496302317,drive,32
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,21,True,42.95539159249681,False,4.295539159249681,3.9935221612389,0.5749355145491087,drive,32
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,out,32
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,True,28.963601231154247,False,2.896360123115425,3.167930618038072,0.4325215815210919,out,32
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,13,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,out,32
14,14.0,0.0,7164.0,71.64,7.300999999999998,65.70899999999997,17.91,47.79899999999998,False,0,387.0,150.0,200.0,0,2811.0,0,0.0,420.0,4353.0,13278.0,0,0,0,0,0,21,True,36.64662849931103,False,3.664662849931103,2.716668047568993,0.7207117378378197,drive,32
15,16.0,0.0,6867.0,68.67,7.4571000000000005,67.1139,17.1675,49.9464,False,0,106.0,148.0,260.0,0,2852.0,0,0.0,480.0,4015.0,13738.0,0,0,0,0,0,23,True,35.80733044987219,False,3.5807330449872192,2.927294001153708,0.6577850243415716,out,32
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,32
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,True,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,out,32
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,14,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,drive,32
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,True,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,drive,32
20,18.0,0.0,8800.0,88.0,9.36026,84.24234,22.0,62.24234,False,0,50.0,195.0,320.0,0,3056.0,0,0.0,540.0,5744.0,11694.0,0,0,0,0,0,24,True,40.05252006417745,False,4.005252006417745,3.3633369505038475,0.6551862332230276,out,32
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,drive,33
2,11.0,0.0,4663.0,46.63,5.948040000000001,53.532360000000004,11.6575,41.874860000000005,False,0,106.0,150.0,200.0,0,1079.0,0,0.0,330.0,3584.0,16150.0,0,0,0,0,0,21,True,30.282554063592762,False,3.0282554063592766,2.9518691159827917,0.5190872925147286,drive,33
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,19,True,37.67016105300137,False,3.7670161053001374,3.748193622406953,0.5047054818003099,drive,33
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,drive,33
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,12,True,36.95296657616367,False,3.695296657616367,4.965943112511357,0.21914660975427355,out,33
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,13,True,39.23992893547856,True,3.9239928935478563,4.540186158315999,0.35064772825019347,out,33
7,11.0,0.0,5559.0,55.59,6.05626,54.506339999999994,13.8975,40.608839999999994,False,0,696.0,143.0,200.0,0,1546.0,0,0.0,330.0,4013.0,14671.0,0,0,0,0,0,17,True,39.65001392211998,True,3.9650013922119984,4.199788981921007,0.441571264333213,out,33
8,12.0,0.0,5646.0,56.46,6.350819999999999,57.15737999999999,14.115,43.04237999999999,False,0,756.0,150.0,190.0,0,2027.0,0,10.0,360.0,3619.0,14487.0,0,0,0,0,0,16,True,38.18639261902211,False,3.818639261902211,3.8817992885934958,0.48421524034409463,out,33
9,12.0,0.0,5472.0,54.72,6.4386,57.947399999999995,13.68,44.267399999999995,False,0,17.0,180.0,225.0,0,1416.0,0,15.0,360.0,4056.0,15330.0,0,0,0,0,0,32,True,43.5835448169791,False,4.35835448169791,1.9154030644011322,0.9200444712199232,drive,33
10,11.0,0.0,4484.0,44.84,6.02126,54.19134,11.21,42.981339999999996,False,0,50.0,135.0,167.0,0,909.0,0,13.0,330.0,3575.0,16420.0,0,0,0,0,0,21,True,42.95971632708068,False,4.295971632708068,3.9935221612389,0.5750412010052467,drive,33
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,drive,33
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,True,28.963601231154247,False,2.896360123115425,3.167930618038072,0.4325215815210919,out,33
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,13,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,out,33
14,11.0,0.0,5176.0,51.76,5.97394,53.76546,12.94,40.82546,False,0,309.0,150.0,200.0,0,1739.0,0,0.0,330.0,3437.0,15434.0,0,0,0,0,0,22,True,37.343100416092526,False,3.7343100416092527,2.716668047568993,0.734513034073506,drive,33
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,24,True,35.80733044987219,False,3.5807330449872192,2.927294001153708,0.6577850243415716,drive,33
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,33
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,True,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,out,33
18,13.0,0.0,6038.0,60.38,6.438879999999999,57.94991999999999,15.095,42.85491999999999,False,0,648.0,180.0,240.0,0,2300.0,0,0.0,390.0,3738.0,14103.0,0,0,0,0,0,14,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,drive,33
19,9.0,0.0,3429.0,34.29,4.3925,39.5325,8.5725,30.96,False,0,70.0,120.0,160.0,0,1061.0,0,0.0,270.0,2368.0,17550.0,0,0,0,0,0,7,True,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,33
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,25,True,40.05252006417745,False,4.005252006417745,3.3633369505038475,0.6551862332230276,out,33
1,10.0,0.0,4370.0,43.7,5.16404,46.47636,10.925,35.55136,False,0,4055.0,150.0,189.0,0,1295.0,0,11.0,300.0,3075.0,12524.0,0,0,0,0,0,8,True,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,out,34
2,11.0,0.0,5295.0,52.95,5.887980000000001,52.991820000000004,13.2375,39.75432000000001,False,0,60.0,165.0,214.0,0,1370.0,0,6.0,330.0,3925.0,15529.0,0,0,0,0,0,22,True,31.86118171966064,False,3.186118171966064,2.9518691159827917,0.5582959365694498,drive,34
3,1.0,0.0,624.0,6.24,0.61642,5.5477799999999995,1.56,3.9877799999999994,False,0,1038.0,15.0,20.0,0,95.0,0,0.0,30.0,529.0,19872.0,0,0,0,0,0,19,True,32.05643087750114,False,3.2056430877501145,3.748193622406953,0.3675944626221311,out,34
4,8.0,0.0,4097.0,40.97,4.15492,37.39428,10.2425,27.151780000000002,False,0,2226.0,120.0,160.0,0,1427.0,0,0.0,240.0,2670.0,14756.0,0,0,0,0,0,8,True,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,out,34
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,12,True,36.95296657616367,False,3.695296657616367,4.965943112511357,0.21914660975427355,drive,34
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,13,True,39.23992893547856,True,3.9239928935478563,4.540186158315999,0.35064772825019347,drive,34
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,18,True,39.65001392211998,True,3.9650013922119984,4.199788981921007,0.441571264333213,out,34
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,17,True,38.18639261902211,False,3.818639261902211,3.8817992885934958,0.48421524034409463,drive,34
9,9.0,0.0,3904.0,39.04,5.06142,45.55278,9.76,35.79278,False,0,177.0,105.0,140.0,0,775.0,0,0.0,270.0,3129.0,17003.0,0,0,0,0,0,33,True,42.28508401414925,False,4.228508401414925,1.9154030644011322,0.9099566169826745,drive,34
10,12.0,0.0,5408.0,54.08,6.766479999999999,60.89831999999999,13.52,47.37831999999999,False,0,70.0,165.0,220.0,0,1217.0,0,0.0,360.0,4191.0,15376.0,0,0,0,0,0,22,True,43.69615027256723,False,4.369615027256724,3.9935221612389,0.5929304051677283,drive,34
11,11.0,0.0,4860.0,48.6,4.88698,43.98282,12.15,31.832819999999998,False,0,401.0,150.0,200.0,0,1887.0,0,0.0,330.0,2973.0,15658.0,0,0,0,0,0,4,False,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,drive,34
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,True,28.963601231154247,False,2.896360123115425,3.167930618038072,0.4325215815210919,out,34
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,13,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,out,34
14,11.0,0.0,4019.0,40.19,5.85004,52.65035999999999,10.0475,42.60285999999999,False,0,571.0,135.0,180.0,0,982.0,0,0.0,330.0,3037.0,16364.0,0,0,0,0,0,23,True,38.219727013410434,False,3.8219727013410436,2.716668047568993,0.751252717870118,out,34
15,15.0,0.0,4735.0,47.35,7.567420000000002,68.10678000000001,11.8375,56.269280000000016,False,0,387.0,165.0,210.0,0,994.0,0,10.0,450.0,3741.0,15642.0,0,0,0,0,0,24,True,39.217655374893496,False,3.9217655374893496,2.927294001153708,0.729970229216712,out,34
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,34
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,True,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,drive,34
18,9.0,0.0,3408.0,34.08,4.33006,38.97054,8.52,30.45054,False,0,0.0,105.0,140.0,0,883.0,0,0.0,270.0,2525.0,17676.0,0,0,0,0,0,15,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,out,34
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,34
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,25,True,40.05252006417745,False,4.005252006417745,3.3633369505038475,0.6551862332230276,drive,34
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,drive,35
2,9.0,0.0,3975.0,39.75,4.370519999999999,39.33467999999999,9.9375,29.39717999999999,False,0,177.0,120.0,160.0,0,1201.0,0,0.0,270.0,2774.0,16897.0,0,0,0,0,0,23,True,31.450514766383865,False,3.1450514766383866,2.9518691159827917,0.5481459516124536,out,35
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,True,32.05643087750114,False,3.2056430877501145,3.748193622406953,0.3675944626221311,out,35
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,out,35
5,7.0,0.0,3873.0,38.730000000000004,3.91496,35.23464,9.682500000000001,25.552139999999998,False,0,788.0,105.0,140.0,0,1203.0,0,0.0,210.0,2670.0,16483.0,0,0,0,0,0,12,True,35.05282881346972,False,3.5052828813469725,4.965943112511357,0.18836636534820686,out,35
6,13.0,0.0,5806.0,58.06,6.853839999999998,61.68455999999998,14.515,47.16955999999998,False,0,2085.0,195.0,251.0,0,1578.0,0,9.0,390.0,4228.0,12863.0,0,0,0,0,0,13,True,39.23992893547856,True,3.9239928935478563,4.540186158315999,0.35064772825019347,drive,35
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,18,True,39.65001392211998,True,3.9650013922119984,4.199788981921007,0.441571264333213,drive,35
8,12.0,0.0,3867.0,38.67,5.40428,48.63852,9.6675,38.971019999999996,False,0,2192.0,120.0,160.0,0,1120.0,0,0.0,360.0,2747.0,14900.0,0,0,0,0,0,17,True,38.31716384918509,False,3.8317163849185096,3.8817992885934958,0.48748189056681906,drive,35
9,16.0,0.0,6001.0,60.01,7.777839999999999,70.00056,15.0025,54.998059999999995,False,0,106.0,210.0,280.0,0,1318.0,0,0.0,480.0,4683.0,14522.0,0,0,0,0,0,34,True,44.40391334512437,False,4.440391334512437,1.9154030644011322,0.9258751297867123,drive,35
10,7.0,0.0,3235.0,32.35,3.69782,33.28038,8.0875,25.192880000000002,False,0,50.0,105.0,140.0,0,871.0,0,0.0,210.0,2364.0,17859.0,0,0,0,0,0,23,True,40.612271893806025,False,4.0612271893806025,3.9935221612389,0.5169197942088997,drive,35
11,9.0,0.0,4550.0,45.5,4.47706,40.29353999999999,11.375,28.918539999999993,False,0,401.0,120.0,160.0,0,1580.0,0,0.0,270.0,2970.0,16098.0,0,0,0,0,0,5,False,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,drive,35
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,20,True,28.963601231154247,True,2.896360123115425,3.167930618038072,0.4325215815210919,out,35
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,13,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,drive,35
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,24,True,38.219727013410434,False,3.8219727013410436,2.716668047568993,0.751252717870118,drive,35
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,25,True,39.217655374893496,False,3.9217655374893496,2.927294001153708,0.729970229216712,drive,35
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,35
17,10.0,0.0,5006.0,50.06,5.54134,49.87206,12.515,37.35706,False,0,2463.0,120.0,160.0,0,1782.0,0,0.0,300.0,3224.0,13550.0,0,0,0,0,0,7,True,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,drive,35
